#SDF2asc -v panel_d3.010 x y z strx stry strz
#x y z strx stry strz
1.825478e-01 8.424248e-01 -5.006721e-01 3.331751e-02 -5.298486e-05 1.249448e-02
1.376968e-01 7.698542e-01 -6.180937e-01 3.168862e-02 6.708604e-03 1.563548e-02
1.262929e-01 8.189833e-01 -5.543991e-01 3.085255e-02 3.364049e-03 1.180896e-02
4.466589e-01 8.050655e-01 -3.804018e-01 5.248372e-02 -1.587484e-02 2.825599e-02
4.086439e-01 7.455460e-01 -5.185726e-01 5.073601e-02 -1.398216e-03 3.819363e-02
3.135633e-01 8.332955e-01 -4.473632e-01 4.130670e-02 -5.767551e-03 1.862320e-02
3.904029e-01 7.983875e-01 -4.498913e-01 4.823871e-02 -7.947945e-03 2.757115e-02
3.027767e-01 5.722590e-01 -7.570905e-01 4.192141e-02 2.716967e-02 3.720818e-02
2.198572e-01 6.816759e-01 -6.926891e-01 3.655605e-02 1.389229e-02 2.530483e-02
3.594998e-01 6.660290e-01 -6.472336e-01 4.692758e-02 1.420792e-02 4.074784e-02
2.940729e-01 6.425223e-01 -7.020864e-01 4.144908e-02 1.789087e-02 3.392007e-02
2.551554e-01 8.174345e-01 -5.096225e-01 3.804013e-02 -6.197709e-04 1.784674e-02
3.464877e-01 7.293212e-01 -5.830919e-01 4.558817e-02 5.233068e-03 3.359622e-02
2.086352e-01 7.421631e-01 -6.314141e-01 3.577071e-02 7.992244e-03 2.121093e-02
2.698388e-01 7.663018e-01 -5.766699e-01 3.944534e-02 4.021048e-03 2.404834e-02
8.361560e-01 5.401363e-01 -6.116655e-02 1.273265e-01 -1.745986e-01 1.648266e-01
8.424248e-01 5.006721e-01 -1.825478e-01 1.504028e-01 -1.424114e-01 2.916061e-01
7.698543e-01 6.180937e-01 -1.376968e-01 1.082450e-01 -1.091998e-01 1.067390e-01
8.189833e-01 5.543991e-01 -1.262929e-01 1.274284e-01 -1.490939e-01 1.792889e-01
8.050655e-01 3.804018e-01 -4.466589e-01 1.438132e-01 1.044290e-01 3.471286e-01
7.455460e-01 5.185726e-01 -4.086439e-01 1.171611e-01 -1.213365e-03 2.109692e-01
8.332955e-01 4.473632e-01 -3.135633e-01 1.574859e-01 -3.019938e-02 3.706526e-01
7.983875e-01 4.498913e-01 -3.904029e-01 1.396024e-01 1.972101e-02 3.084237e-01
5.722590e-01 7.570905e-01 -3.027767e-01 6.763438e-02 -3.349479e-02 4.366190e-02
6.816759e-01 6.926891e-01 -2.198572e-01 8.682131e-02 -6.304233e-02 6.823770e-02
6.660290e-01 6.472336e-01 -3.594998e-01 8.973618e-02 -3.352689e-02 1.050361e-01
6.425223e-01 7.020864e-01 -2.940729e-01 8.140413e-02 -4.535140e-02 7.005173e-02
8.174345e-01 5.096225e-01 -2.551554e-01 1.420873e-01 -9.088174e-02 2.757070e-01
7.293212e-01 5.830919e-01 -3.464877e-01 1.086462e-01 -4.012154e-02 1.615229e-01
7.421632e-01 6.314142e-01 -2.086352e-01 1.042613e-01 -8.592057e-02 1.129183e-01
7.663018e-01 5.766699e-01 -2.698388e-01 1.187151e-01 -7.329433e-02 1.769145e-01
5.401363e-01 6.116655e-02 -8.361560e-01 5.117136e-02 1.565382e-01 4.639477e-02
5.006721e-01 1.825478e-01 -8.424248e-01 5.231364e-02 1.178207e-01 5.765631e-02
6.180937e-01 1.376968e-01 -7.698542e-01 6.729074e-02 1.824191e-01 8.853123e-02
5.543991e-01 1.262929e-01 -8.189833e-01 5.713197e-02 1.513069e-01 6.116720e-02
3.804018e-01 4.466589e-01 -8.050655e-01 4.705584e-02 4.896454e-02 4.937163e-02
5.185726e-01 4.086439e-01 -7.455460e-01 6.249250e-02 7.172447e-02 8.302680e-02
4.473632e-01 3.135633e-01 -8.332955e-01 5.085970e-02 8.006010e-02 5.777545e-02
4.498913e-01 3.904029e-01 -7.983875e-01 5.267829e-02 6.617294e-02 6.222538e-02
7.570905e-01 3.027767e-01 -5.722590e-01 1.172611e-01 1.846601e-01 2.536499e-01
6.926891e-01 2.198572e-01 -6.816759e-01 8.962175e-02 2.002229e-01 1.572528e-01
6.472336e-01 3.594998e-01 -6.660290e-01 8.514819e-02 1.125123e-01 1.440975e-01
7.020864e-01 2.940729e-01 -6.425223e-01 9.670137e-02 1.656498e-01 1.810346e-01
5.096225e-01 2.551554e-01 -8.174345e-01 5.619704e-02 1.063948e-01 6.803021e-02
5.830919e-01 3.464877e-01 -7.293212e-01 7.075918e-02 1.018761e-01 1.048492e-01
6.314141e-01 2.086352e-01 -7.421631e-01 7.437155e-02 1.679586e-01 1.098258e-01
5.766699e-01 2.698388e-01 -7.663018e-01 6.697496e-02 1.234251e-01 9.478011e-02
5.228269e-01 7.594638e-01 -3.765773e-01 6.246864e-02 -2.137019e-02 4.358919e-02
6.171839e-01 6.480913e-01 -4.363230e-01 8.068990e-02 -1.373789e-02 9.368867e-02
4.863181e-01 6.980776e-01 -5.172026e-01 5.999150e-02 -8.305843e-04 5.521066e-02
5.442450e-01 7.053174e-01 -4.446968e-01 6.704869e-02 -1.225661e-02 6.261882e-02
7.594638e-01 3.765773e-01 -5.228269e-01 1.212149e-01 1.194367e-01 2.618490e-01
6.480913e-01 4.363230e-01 -6.171839e-01 8.732034e-02 7.648145e-02 1.456608e-01
6.980776e-01 5.172026e-01 -4.863181e-01 1.019249e-01 2.429963e-02 1.720592e-01
7.053174e-01 4.446968e-01 -5.442450e-01 1.039490e-01 7.091192e-02 1.926558e-01
3.765773e-01 5.228269e-01 -7.594638e-01 4.739202e-02 3.639930e-02 4.884730e-02
4.363230e-01 6.171839e-01 -6.480913e-01 5.441047e-02 2.025126e-02 5.603458e-02
5.172026e-01 4.863181e-01 -6.980776e-01 6.343677e-02 5.106121e-02 8.271048e-02
4.446968e-01 5.442450e-01 -7.053174e-01 5.512268e-02 3.526473e-02 6.196438e-02
6.330077e-01 5.825796e-01 -5.009850e-01 8.522427e-02 9.872925e-03 1.189771e-01
5.825796e-01 5.009850e-01 -6.330077e-01 7.492817e-02 4.872686e-02 1.076225e-01
5.009850e-01 6.330077e-01 -5.825796e-01 6.241387e-02 1.349099e-02 6.838175e-02
5.747358e-01 5.747358e-01 -5.747358e-01 7.380766e-02 2.285250e-02 9.666017e-02
-4.789698e-01 3.780301e-02 -8.739590e-01 8.926868e-03 1.805337e-02 -3.915537e-03
-4.355459e-01 1.576718e-01 -8.826751e-01 1.063135e-02 1.782693e-02 -1.906526e-03
-3.629753e-01 4.025026e-02 -9.275261e-01 1.073998e-02 2.195387e-02 -3.108081e-03
-4.281062e-01 7.805327e-02 -8.970366e-01 1.001768e-02 1.921571e-02 -3.197674e-03
-3.104316e-01 4.199327e-01 -8.483094e-01 1.495770e-02 1.608230e-02 2.517196e-03
-2.385896e-01 3.017000e-01 -9.185848e-01 1.570402e-02 2.130141e-02 2.979173e-03
-3.791257e-01 2.874989e-01 -8.754686e-01 1.263902e-02 1.722217e-02 2.816153e-04
-3.116835e-01 3.376122e-01 -8.838045e-01 1.440479e-02 1.814902e-02 1.831189e-03
-7.762511e-02 4.324397e-02 -9.921917e-01 1.663173e-02 3.655717e-02 2.839227e-04
-2.275060e-01 4.217311e-02 -9.691747e-01 1.322338e-02 2.778023e-02 -1.823504e-03
-1.590728e-01 1.730389e-01 -9.677290e-01 1.629357e-02 2.819983e-02 2.418087e-03
-1.558183e-01 8.541708e-02 -9.801346e-01 1.541504e-02 3.064775e-02 2.684433e-04
-3.762587e-01 2.042150e-01 -8.998579e-01 1.204056e-02 1.894405e-02 -7.951250e-04
-2.366042e-01 2.141412e-01 -9.434625e-01 1.499944e-02 2.369923e-02 1.600689e-03
-3.009873e-01 8.242336e-02 -9.463781e-01 1.230575e-02 2.376981e-02 -1.870819e-03
-3.068310e-01 1.667696e-01 -9.330715e-01 1.300087e-02 2.193661e-02 -2.445155e-04
0.000000e+00 8.127925e-01 -5.779394e-01 2.537018e-02 5.341926e-03 7.366737e-03
7.257052e-02 7.449783e-01 -6.583439e-01 2.870164e-02 8.945056e-03 1.317768e-02
-7.257052e-02 7.449783e-01 -6.583440e-01 2.286994e-02 8.739868e-03 7.214522e-03
0.000000e+00 7.707437e-01 -6.324524e-01 2.551646e-02 7.506501e-03 9.223832e-03
2.328064e-01 5.455328e-01 -8.003345e-01 3.661046e-02 2.764367e-02 2.952641e-02
7.951690e-02 5.590851e-01 -8.202724e-01 2.839867e-02 2.138511e-02 1.727675e-02
1.516197e-01 6.556114e-01 -7.348622e-01 3.253840e-02 1.576319e-02 2.073060e-02
1.558652e-01 5.897316e-01 -7.875036e-01 3.244808e-02 2.138762e-02 2.232798e-02
-2.328064e-01 5.455328e-01 -8.003345e-01 1.751523e-02 1.427330e-02 4.587323e-03
-1.516197e-01 6.556114e-01 -7.348621e-01 2.020678e-02 1.179273e-02 6.236782e-03
-7.951690e-02 5.590851e-01 -8.202724e-01 2.213759e-02 1.712717e-02 9.463768e-03
-1.558652e-01 5.897316e-01 -7.875036e-01 1.990402e-02 1.426231e-02 6.805329e-03
7.527138e-02 6.912227e-01 -7.138375e-01 2.879370e-02 1.253069e-02 1.515874e-02
0.000000e+00 5.969747e-01 -7.972330e-01 2.527466e-02 1.712972e-02 1.284369e-02
-7.527138e-02 6.912227e-01 -7.138375e-01 2.277778e-02 1.114183e-02 8.474877e-03
0.000000e+00 6.632326e-01 -7.434394e-01 2.552338e-02 1.342653e-02 1.187015e-02
4.789698e-01 3.780301e-02 -8.739590e-01 4.381835e-02 1.331591e-01 3.014958e-02
3.629753e-01 4.025026e-02 -9.275261e-01 3.481847e-02 9.611673e-02 1.784115e-02
4.355459e-01 1.576718e-01 -8.826751e-01 4.445574e-02 1.023352e-01 4.047988e-02
4.281062e-01 7.805327e-02 -8.970366e-01 4.132579e-02 1.104503e-01 2.922384e-02
7.762511e-02 4.324397e-02 -9.921917e-01 2.123277e-02 4.967336e-02 3.751982e-03
1.590728e-01 1.730389e-01 -9.677290e-01 2.690963e-02 5.204805e-02 1.370794e-02
2.275060e-01 4.217311e-02 -9.691747e-01 2.726126e-02 6.888498e-02 9.317457e-03
1.558183e-01 8.541708e-02 -9.801346e-01 2.517252e-02 5.653786e-02 9.092448e-03
3.104315e-01 4.199327e-01 -8.483094e-01 4.040392e-02 4.627520e-02 3.780908e-02
3.791257e-01 2.874989e-01 -8.754686e-01 4.323138e-02 7.192280e-02 4.252924e-02
2.385896e-01 3.017000e-01 -9.185848e-01 3.349055e-02 5.135300e-02 2.559873e-02
3.116835e-01 3.376123e-01 -8.838046e-01 3.922337e-02 5.627825e-02 3.510614e-02
3.009873e-01 8.242336e-02 -9.463782e-01 3.236321e-02 7.903395e-02 1.728698e-02
2.366042e-01 2.141412e-01 -9.434625e-01 3.182505e-02 5.849854e-02 2.125635e-02
3.762587e-01 2.042150e-01 -8.998579e-01 4.110116e-02 8.224224e-02 3.566280e-02
3.068310e-01 1.667696e-01 -9.330715e-01 3.478373e-02 7.296459e-02 2.452204e-02
-2.366369e-01 4.693744e-01 -8.459517e-01 1.706844e-02 1.662383e-02 4.471825e-03
-8.089368e-02 4.814219e-01 -8.677586e-01 2.164230e-02 2.061049e-02 9.431095e-03
-1.617732e-01 3.505561e-01 -9.177449e-01 1.814462e-02 2.275587e-02 5.492472e-03
-1.610724e-01 4.359102e-01 -8.806069e-01 1.879412e-02 1.976892e-02 6.348106e-03
2.366369e-01 4.693744e-01 -8.459517e-01 3.611550e-02 3.567578e-02 2.970318e-02
1.617732e-01 3.505561e-01 -9.177450e-01 3.020219e-02 4.051112e-02 2.074345e-02
8.089368e-02 4.814219e-01 -8.677586e-01 2.786251e-02 2.666417e-02 1.734986e-02
1.610724e-01 4.359102e-01 -8.806069e-01 3.120173e-02 3.384541e-02 2.246160e-02
0.000000e+00 8.648794e-02 -9.922013e-01 1.961125e-02 4.103892e-02 3.700468e-03
-8.087952e-02 2.196674e-01 -9.677400e-01 1.905162e-02 3.096150e-02 5.462335e-03
8.087952e-02 2.196674e-01 -9.677400e-01 2.455292e-02 4.201622e-02 1.163596e-02
0.000000e+00 1.752895e-01 -9.801552e-01 2.081773e-02 3.772555e-02 6.746339e-03
0.000000e+00 4.416484e-01 -8.922052e-01 2.408188e-02 2.539209e-02 1.254902e-02
8.159448e-02 3.096258e-01 -9.426335e-01 2.577879e-02 3.711462e-02 1.442077e-02
-8.159448e-02 3.096258e-01 -9.426335e-01 1.995256e-02 2.756645e-02 7.349033e-03
0.000000e+00 3.552063e-01 -9.299421e-01 2.327793e-02 2.982127e-02 1.139071e-02
4.789698e-01 -3.780301e-02 -8.739590e-01 4.098851e-02 1.420490e-01 1.506318e-02
4.355459e-01 -1.576718e-01 -8.826751e-01 3.162805e-02 1.332580e-01 -9.071846e-03
3.629753e-01 -4.025026e-02 -9.275261e-01 3.219876e-02 1.024149e-01 7.619460e-03
4.281062e-01 -7.805327e-02 -8.970366e-01 3.433741e-02 1.254058e-01 5.929087e-03
3.104316e-01 -4.199327e-01 -8.483094e-01 1.400002e-02 9.592709e-02 -4.256801e-02
2.385896e-01 -3.017000e-01 -9.185848e-01 1.713590e-02 8.182332e-02 -2.259091e-02
3.791257e-01 -2.874989e-01 -8.754686e-01 2.236428e-02 1.167675e-01 -2.918514e-02
3.116835e-01 -3.376122e-01 -8.838045e-01 1.740893e-02 9.784394e-02 -3.100679e-02
7.762511e-02 -4.324397e-02 -9.921917e-01 1.958663e-02 5.270944e-02 -7.467904e-04
2.275060e-01 -4.217311e-02 -9.691747e-01 2.511333e-02 7.328136e-02 2.558971e-03
1.590728e-01 -1.730389e-01 -9.677290e-01 1.890375e-02 6.658202e-02 -8.883810e-03
1.558183e-01 -8.541708e-02 -9.801346e-01 2.104808e-02 6.362025e-02 -2.313479e-03
3.762587e-01 -2.042150e-01 -8.998579e-01 2.566787e-02 1.144773e-01 -1.492241e-02
2.366042e-01 -2.141412e-01 -9.434625e-01 1.992103e-02 8.043921e-02 -1.322224e-02
3.009873e-01 -8.242336e-02 -9.463781e-01 2.702953e-02 8.942630e-02 8.577017e-04
3.068310e-01 -1.667696e-01 -9.330715e-01 2.449024e-02 9.435496e-02 -9.153572e-03
0.000000e+00 -8.127925e-01 -5.779394e-01 -4.294477e-03 3.236816e-02 -4.463705e-02
-7.257052e-02 -7.449783e-01 -6.583439e-01 -1.440790e-03 3.229038e-02 -3.588940e-02
7.257052e-02 -7.449783e-01 -6.583440e-01 -1.727813e-03 4.269771e-02 -4.786064e-02
0.000000e+00 -7.707437e-01 -6.324524e-01 -2.626166e-03 3.503258e-02 -4.304731e-02
-2.328064e-01 -5.455328e-01 -8.003345e-01 3.281783e-03 2.900932e-02 -2.070189e-02
-7.951690e-02 -5.590851e-01 -8.202724e-01 4.214300e-03 3.868734e-02 -2.665986e-02
-1.516197e-01 -6.556114e-01 -7.348622e-01 1.117955e-03 3.109146e-02 -2.776417e-02
-1.558652e-01 -5.897316e-01 -7.875036e-01 2.690331e-03 3.265984e-02 -2.497699e-02
2.328064e-01 -5.455328e-01 -8.003345e-01 7.133082e-03 7.492615e-02 -4.890128e-02
1.516197e-01 -6.556114e-01 -7.348621e-01 1.959532e-03 5.680053e-02 -4.988904e-02
7.951690e-02 -5.590851e-01 -8.202724e-01 5.439402e-03 5.331025e-02 -3.564086e-02
1.558652e-01 -5.897316e-01 -7.875036e-01 4.598336e-03 6.111802e-02 -4.486616e-02
-7.527138e-02 -6.912227e-01 -7.138375e-01 1.987781e-04 3.449378e-02 -3.355104e-02
0.000000e+00 -5.969747e-01 -7.972330e-01 3.492492e-03 4.405460e-02 -3.303169e-02
7.527138e-02 -6.912227e-01 -7.138375e-01 3.943950e-04 4.632736e-02 -4.499279e-02
0.000000e+00 -6.632326e-01 -7.434394e-01 1.468999e-03 4.148082e-02 -3.667242e-02
-4.789698e-01 -3.780301e-02 -8.739590e-01 8.159727e-03 1.880831e-02 -5.319250e-03
-3.629753e-01 -4.025026e-02 -9.275261e-01 9.897169e-03 2.299478e-02 -4.870540e-03
-4.355459e-01 -1.576718e-01 -8.826751e-01 7.383439e-03 2.108937e-02 -7.475338e-03
-4.281062e-01 -7.805327e-02 -8.970366e-01 8.405115e-03 2.081649e-02 -5.804503e-03
-7.762511e-02 -4.324397e-02 -9.921917e-01 1.538009e-02 3.865363e-02 -2.831899e-03
-1.590728e-01 -1.730389e-01 -9.677290e-01 1.145810e-02 3.486448e-02 -8.116790e-03
-2.275060e-01 -4.217311e-02 -9.691747e-01 1.223320e-02 2.924842e-02 -4.107845e-03
-1.558183e-01 -8.541708e-02 -9.801346e-01 1.285591e-02 3.391179e-02 -5.094049e-03
-3.104315e-01 -4.199327e-01 -8.483094e-01 5.016287e-03 2.641381e-02 -1.497085e-02
-3.791257e-01 -2.874989e-01 -8.754686e-01 6.363309e-03 2.368635e-02 -1.061480e-02
-2.385896e-01 -3.017000e-01 -9.185848e-01 7.984544e-03 3.059732e-02 -1.216267e-02
-3.116835e-01 -3.376123e-01 -8.838046e-01 6.349358e-03 2.674168e-02 -1.237076e-02
-3.009873e-01 -8.242336e-02 -9.463782e-01 1.027993e-02 2.602930e-02 -5.571875e-03
-2.366042e-01 -2.141412e-01 -9.434625e-01 9.367562e-03 3.040751e-02 -9.245584e-03
-3.762587e-01 -2.042150e-01 -8.998579e-01 7.540941e-03 2.361639e-02 -8.455619e-03
-3.068310e-01 -1.667696e-01 -9.330715e-01 9.114553e-03 2.654921e-02 -7.772603e-03
2.366369e-01 -4.693744e-01 -8.459517e-01 1.026357e-02 7.894257e-02 -4.080160e-02
8.089368e-02 -4.814219e-01 -8.677586e-01 7.855091e-03 5.569031e-02 -3.014904e-02
1.617732e-01 -3.505561e-01 -9.177449e-01 1.338200e-02 6.843262e-02 -2.374231e-02
1.610724e-01 -4.359102e-01 -8.806069e-01 1.067189e-02 6.729016e-02 -3.135771e-02
-2.366369e-01 -4.693744e-01 -8.459517e-01 4.744883e-03 2.991141e-02 -1.784608e-02
-1.617732e-01 -3.505561e-01 -9.177450e-01 7.998759e-03 3.529604e-02 -1.485991e-02
-8.089368e-02 -4.814219e-01 -8.677586e-01 6.055985e-03 4.011551e-02 -2.279701e-02
-1.610724e-01 -4.359102e-01 -8.806069e-01 6.381006e-03 3.484241e-02 -1.841486e-02
0.000000e+00 -8.648794e-02 -9.922013e-01 1.637018e-02 4.582958e-02 -4.132439e-03
8.087952e-02 -2.196674e-01 -9.677400e-01 1.536165e-02 5.673150e-02 -1.164651e-02
-8.087952e-02 -2.196674e-01 -9.677400e-01 1.190209e-02 4.084025e-02 -1.030791e-02
0.000000e+00 -1.752895e-01 -9.801552e-01 1.464135e-02 4.753775e-02 -8.501027e-03
0.000000e+00 -4.416484e-01 -8.922052e-01 8.211481e-03 4.776839e-02 -2.360761e-02
-8.159448e-02 -3.096258e-01 -9.426335e-01 1.017932e-02 4.126744e-02 -1.444506e-02
8.159448e-02 -3.096258e-01 -9.426335e-01 1.315593e-02 5.754228e-02 -1.779027e-02
0.000000e+00 -3.552063e-01 -9.299421e-01 1.028385e-02 4.846361e-02 -1.851145e-02
